时间(s),斜距(m),方位角（°）,俯仰角（°）,径向速度（m/s）,圈数
35724.191,1240,315.94,2.04,-1.2,241
35724.191,1763,315.24,3.44,2.4,241
35724.191,1792,315.96,4.45,-2.4,241
35724.191,2291,315.26,5.24,4.8,241
35724.233,1196,324.81,0.96,2.4,241
35724.233,1196,325.34,1.25,2.4,241
35724.233,1534,320.27,5.18,4.8,241
35724.244,305,322.1,16.96,5.3,241
35724.254,1144,323.45,1.9,-2.4,241
35724.254,2752,322.75,2.64,4.8,241
35724.254,2499,322.77,4.64,8.4,241
35724.254,3064,323.47,5.27,7.2,241
35724.264,1595,322.78,9.34,4.8,241
35724.307,2137,329.67,12.52,8.8,241
35724.316,1801,330.76,3.08,1.2,241
35724.328,591,331.95,10.55,7,241
35724.338,492,333.53,-0.38,1.2,241
35724.349,183,334.7,11.61,5.3,241
35724.369,120,336.14,9.85,-4.8,241
35724.369,1385,335.41,7.84,6,241
35724.369,102,336.79,10.46,5.3,241
35724.369,249,337.29,24.37,3.5,241
35724.379,2214,337.95,3.61,7.2,241
35724.4,1011,341.2,0.02,2.4,241
35724.412,1075,346.27,10.78,-7.2,241
35724.422,182,343.4,-1.37,-1.2,241
35724.422,3462,343.42,5.85,10.8,241
35724.422,2014,343.05,5.05,7.2,241
35724.432,1411,344.41,10.82,8.8,241
35724.432,2487,343.44,9.17,8.4,241
35724.443,2316,345.57,1.5,1.2,241
35724.443,2631,345.78,0.7,-2.4,241
35724.443,685,345.92,4.42,4.8,241
35724.464,1349,348.12,4.96,4.8,241
35724.475,307,349.98,18.13,5.3,241
35724.484,3401,351.01,-0.5,1.2,241
35724.484,3225,350.65,4.25,8.4,241
35724.495,1075,353.69,10.91,-7,241
35724.495,919,351.36,9.63,6,241
35724.505,1404,353.16,4.96,7.2,241
35724.526,2765,356.39,3.54,7.2,241
35724.526,3124,355.69,3.19,10.8,241
35724.537,1413,355.71,9.22,8.4,241
35724.547,2202,358.67,0.59,-1.2,241
35724.547,149,358.19,-0.78,1.2,241
35724.547,4432,358.19,-0.23,-1.2,241
35724.547,4710,358.56,1.31,9.6,241
35724.547,3500,358.19,2.02,8.4,241
35724.547,3400,358.19,1.21,4.8,241
35724.558,1413,359.58,12.53,10.6,241
35724.558,2387,358.94,8.03,9.6,241
35724.579,1793,1.14,7.94,7.2,241
35724.579,1346,2.58,10.47,7,241
35724.589,314,4.98,0,-2.4,241
35724.589,2204,3.25,2.51,2.4,241
35724.589,3386,3.61,5.19,8.4,241
35724.599,104,4.89,15.01,1.7,241
35724.599,1069,4.23,10,4.8,241
35724.61,2304,6.22,4.45,-2.4,241
35724.621,1161,9.23,11.23,7,241
35724.621,319,7.17,25.4,5.3,241
35724.631,320,8.3,-0.26,1.2,241
35724.641,113,9.96,26.67,-1.7,241
35724.651,1293,10.82,-0.21,1.2,241
35724.651,3760,10.85,6.53,10.8,241
35724.651,940,11.17,6.27,4.8,241
35724.662,1929,11.24,8.81,7.2,241
35724.693,4301,15.89,2.87,1.2,241
35724.693,2434,15.91,3.99,-2.4,241
35724.705,350,17.76,20.65,1.7,241
35724.715,3955,18.42,4.69,6,241
35724.715,1029,18.42,3.57,2.4,241
35724.736,2122,21.67,2.55,-8.4,241
35724.747,1894,21.35,8,3.6,241
35724.757,1992,23.75,1.81,2.4,241
35724.788,1972,26.76,9.35,-8.4,241
35724.81,3174,28.97,8.46,7.2,241
35724.81,103,30.15,20.02,5.3,241
35724.841,531,33.62,2.05,1.2,241
35724.863,160,36.87,2.07,3.6,241
35724.904,2110,43.41,1.14,-1.2,241
35724.915,1742,41.26,10.54,4.8,241
35724.925,429,44.07,0.31,-2.4,241
35724.925,1399,44.12,5.35,3.6,241
35725.041,1831,56.52,8.71,1.2,241
35725.05,2132,59.76,2.52,2.4,241
35725.072,1023,62.3,2.39,-1.2,241
35725.072,520,61.59,1.7,1.2,241
35725.124,101,66.68,10.14,-4.8,241
35726.791,992,270.44,4.68,-2.4,242
35726.813,1023,273.21,5.15,1.2,242
35726.906,1049,282.75,6.86,-1.2,242
35726.928,183,287.12,25.26,3.5,242
35726.939,782,287.78,3.95,-1.2,242
35726.939,1039,288.15,5.02,-1.2,242
35726.959,1019,290.71,2.95,-1.2,242
35726.979,1039,292.83,4.03,1.2,242
35727.002,112,295.36,5.3,-1.2,242
35727.012,114,297.21,15.49,8.8,242
35727.012,306,296.99,28.85,7,242
35727.021,2219,298.1,5.17,4.8,242
35727.063,1112,302.94,2.06,1.2,242
35727.085,1595,305.63,1.87,2.4,242
35727.117,112,309.39,29.95,8.8,242
35727.137,1819,312.25,13.52,7,242
35727.147,1741,313.56,2.31,-1.2,242
35727.158,250,314.52,28,1.7,242
35727.169,1260,316.39,2.12,2.4,242
35727.169,2361,315.41,5.06,7.2,242
35727.189,1191,318.36,0.73,-1.2,242
35727.189,1002,318.59,0.31,2.4,242
35727.189,1799,318.27,4.69,-1.2,242
35727.189,1241,317.9,1.35,1.2,242
35727.232,2723,322.9,3.29,7.2,242
35727.232,3085,323.62,5.55,7.2,242
35727.232,2523,322.92,4.38,8.4,242
35727.254,1438,325.81,2.49,-2.4,242
35727.263,100,325.43,9.44,4.8,242
35727.263,155,325.43,9.52,4.8,242
35727.274,3569,328.2,2.44,6,242
35727.274,2635,328.63,5.4,7.2,242
35727.284,3094,327.93,7.78,9.6,242
35727.294,1206,330.42,1.98,-1.2,242
35727.306,202,330.83,10.5,6,242
35727.316,1462,333.14,2.4,-2.4,242
35727.316,2780,333.64,3.61,7.2,242
35727.326,1399,333.33,6.83,7.2,242
35727.337,1800,335.49,2.56,-2.4,242
35727.337,2025,336.22,3.65,-1.2,242
35727.347,966,337.11,11.33,7,242
35727.347,1403,335.51,8.64,6,242
35727.357,1742,338.73,1.97,1.2,242
35727.357,3323,338.39,3.09,7.2,242
35727.357,1525,338.03,5.26,7.2,242
35727.39,1054,345.39,11.3,-7,242
35727.4,3826,343.66,2.21,7.2,242
35727.421,4684,346.36,1.36,-1.2,242
35727.421,1054,346.1,3.56,3.6,242
35727.431,102,347.03,13.12,5.3,242
35727.431,322,347.03,16.64,5.3,242
35727.441,579,348.18,2.16,4.8,242
35727.441,1364,348.19,4.42,4.8,242
35727.462,2879,350.76,0.06,1.2,242
35727.462,3251,350.73,4.07,8.4,242
35727.473,1052,353.72,11.32,-7,242
35727.504,3979,355.77,-0.49,-2.4,242
35727.504,1826,356.07,5.32,7.2,242
35727.515,543,357.16,12.26,5.3,242
35727.515,2718,356.51,7.66,8.4,242
35727.515,843,356.51,10.03,4.8,242
35727.525,4739,358.29,1.24,9.6,242
35727.525,2270,359.02,1.67,-1.2,242
35727.525,4313,358.3,2.72,9.6,242
35727.525,2830,359.04,5.37,6,242
35727.525,1535,358.68,5.72,7.2,242
35727.536,1446,359.69,16,8.8,242
35727.536,1683,358.7,8.38,7.2,242
35727.546,2233,1.09,1.47,2.4,242
35727.546,2241,1.17,1.81,-1.2,242
35727.546,2264,0.85,3.64,-2.4,242
35727.546,1391,0.85,5.28,6,242
35727.556,1369,2.45,10.91,7,242
35727.556,1811,1.27,8.28,7.2,242
35727.567,1563,3.62,-0.79,-4.8,242
35727.567,2286,3.75,4.31,1.2,242
35727.567,3411,3.38,4.38,8.4,242
35727.588,2262,5.9,4.15,1.2,242
35727.599,1194,7.26,10.99,7,242
35727.599,1304,10.66,7.97,6,242
35727.609,1235,8.42,-0.11,1.2,242
35727.62,930,10.03,13.02,5.3,242
35727.662,2596,13.51,8.69,7.2,242
35727.662,2153,13.9,9.58,8.4,242
35727.662,856,14.86,12.24,5.3,242
35727.672,3755,16.31,6.65,9.6,242
35727.692,3253,19.27,6.07,7.2,242
35727.704,2564,18.93,8.63,8.4,242
35727.704,1372,18.57,9.29,6,242
35727.714,2124,21.42,3.21,-2.4,242
35727.725,2875,21.1,7.85,6,242
35727.736,1992,23.59,1.34,-1.2,242
35727.736,2652,23.62,5.47,4.8,242
35727.809,1037,33.06,12.22,3.5,242
35727.819,3423,34.46,4.04,1.2,242
35727.83,2064,33.76,7.52,-7.2,242
35727.83,103,34.47,8.27,4.8,242
35727.84,2272,36.27,2.45,1.2,242
35727.851,2865,36.7,8.29,3.6,242
35727.862,592,38.8,1.42,-1.2,242
35727.862,313,38.8,0.48,1.2,242
35727.862,583,38.82,1.35,1.2,242
35727.862,1764,38.83,7.2,3.6,242
35727.882,131,41.53,1.42,-4.8,242
35727.903,440,43.9,1.24,-1.2,242
35727.913,181,45.3,17.67,-1.7,242
35727.945,103,49,-1.11,1.2,242
35727.945,2383,49.01,1.1,1.2,242
35728.007,194,58.61,-0.2,-1.2,242
35728.049,519,62.18,1.86,2.4,242
35728.071,252,64.71,-0.9,2.4,242
35728.071,101,65.01,6.82,-3.6,242
35728.102,103,66.84,10.33,-2.4,242
35729.769,1022,270.85,5.03,1.2,243
35729.769,1312,270.15,5.48,-1.2,243
35729.769,993,273.14,4.81,1.2,243
35729.843,1644,278.16,7.45,2.4,243
35729.864,193,282.14,24.56,3.5,243
35729.874,763,283.51,4.58,1.2,243
35729.885,1122,284.17,12.36,5.3,243
35729.885,123,284.67,18.93,7,243
35729.916,810,287.88,5.4,1.2,243
35729.936,772,290.38,2.85,-1.2,243
35729.969,1670,292.94,7.76,2.4,243
35729.969,708,294.76,11.3,3.5,243
35729.979,983,295.43,2.95,1.2,243
35729.979,708,295.43,0.39,1.2,243
35730,2274,297.97,6.49,4.8,243
35730.021,1591,300.48,3.15,-2.4,243
35730.021,1552,300.48,2.44,2.4,243
35730.021,2183,300.8,5.05,4.8,243
35730.064,1633,305.94,1.29,-1.2,243
35730.064,2293,305.52,3.36,4.8,243
35730.074,201,306.89,15.65,7,243
35730.104,1893,310.94,1.35,6,243
35730.126,1749,313.62,2.82,-1.2,243
35730.146,1222,320.08,1.15,1.2,243
35730.157,1436,316.75,13.86,7,243
35730.21,570,322.92,2.59,4.8,243
35730.231,879,325.92,0.48,-2.4,243
35730.231,1434,326.16,2.2,1.2,243
35730.252,1193,328.28,1.42,-1.2,243
35730.252,2042,328.3,2.4,1.2,243
35730.272,1201,330.85,1.08,1.2,243
35730.294,2810,333.48,3.81,7.2,243
35730.294,3656,333.04,3.73,6,243
35730.294,2316,333.74,5.84,8.4,243
35730.305,225,334.91,26.8,3.5,243
35730.305,103,333.05,8.73,-4.8,243
35730.314,1471,335.58,2.67,2.4,243
35730.314,2241,337.34,4.05,8.4,243
35730.314,2619,335.96,3.43,7.2,243
35730.325,1423,335.61,9.37,7.2,243
35730.335,3342,338.12,3.17,6,243
35730.346,250,339.52,14.37,5.3,243
35730.346,725,339.53,24.45,7,243
35730.368,1023,346.85,11.39,-8.8,243
35730.378,3851,343.63,1.92,6,243
35730.388,2536,343.25,9.51,8.4,243
35730.399,1068,346.11,3.21,3.6,243
35730.399,1001,345.77,4.71,7.2,243
35730.42,3852,348.74,0.98,1.2,243
35730.42,3795,348.53,0.51,-2.4,243
35730.42,1860,348.72,-0.34,-2.4,243
35730.42,3524,348.3,0.78,1.2,243
35730.42,1131,348.31,5.82,6,243
35730.43,638,349.92,15.63,7,243
35730.43,709,350.16,18.27,5.3,243
35730.451,1030,353.89,11.37,-7,243
35730.461,154,353.33,-1.17,1.2,243
35730.472,562,355.2,11.48,5.3,243
35730.472,1463,353.85,9.49,8.4,243
35730.482,4421,355.86,-0.32,1.2,243
35730.493,1214,356.39,9.36,7.2,243
35730.503,3775,358.38,1.26,6,243
35730.515,840,359.77,24.92,8.8,243
35730.515,1705,358.42,8.23,7.2,243
35730.535,1835,0.94,7.98,7.2,243
35730.535,1390,2.29,10.75,7,243
35730.546,2149,3.41,2.45,1.2,243
35730.546,2270,3.66,4.25,1.2,243
35730.578,1206,7.63,10.62,7,243
35730.578,2906,11.14,7.72,9.6,243
35730.578,1460,5.98,8.22,9.6,243
35730.587,363,8.8,-0.89,-2.4,243
35730.619,3002,11.44,8.07,8.4,243
35730.619,1324,11.3,7.81,6,243
35730.619,359,12.63,20.74,3.5,243
35730.629,1419,13.92,3.56,4.8,243
35730.629,2543,13.57,6.25,4.8,243
35730.629,1400,13.57,7.87,7.2,243
35730.64,1656,14.93,15.37,10.6,243
35730.64,311,15.22,24.5,3.5,243
35730.64,2152,13.99,8.87,9.6,243
35730.649,1940,16.5,2.16,2.4,243
35730.649,2419,16.81,3.99,-1.2,243
35730.671,3732,19.34,5.83,9.6,243
35730.671,3276,19.34,5.5,7.2,243
35730.682,3056,19.03,8.82,8.4,243
35730.682,2082,22.11,8.23,6,243
35730.692,4213,21.45,2.79,-1.2,243
35730.692,2093,21.15,2.05,1.2,243
35730.692,2520,21.17,7.19,8.4,243
35730.703,2895,21.18,7.65,7.2,243
35730.713,2643,23.7,5.13,6,243
35730.733,241,26.22,0.05,1.2,243
35730.755,2791,29.23,6.8,6,243
35730.776,541,32.01,1.73,2.4,243
35730.776,2126,31.32,6.14,2.4,243
35730.787,2401,31.33,9.49,7.2,243
35730.787,133,33.2,28.85,3.5,243
35730.807,1539,33.87,8.49,2.4,243
35730.807,2042,34.16,7.43,-8.4,243
35730.86,2120,42.18,1.3,-1.2,243
35730.86,1359,41.48,7.29,2.4,243
35730.88,2115,44.32,1.47,2.4,243
35730.891,759,45.61,11.33,3.5,243
35730.901,151,47.27,-0.42,1.2,243
35730.901,1689,46.55,0.72,1.2,243
35730.923,453,49.42,0.05,-4.8,243
35731.006,191,59.62,-0.18,-1.2,243
35731.006,1133,60,2.13,-1.2,243
35731.027,519,61.82,1.78,2.4,243
35731.048,253,64.73,-0.68,2.4,243
35731.069,1012,66.93,2.01,1.2,243
35732.746,1313,270.98,5.54,1.2,244
35732.768,1003,273.5,4.88,1.2,244
35732.852,783,285.94,4.55,-1.2,244
35732.894,810,287.97,5.24,1.2,244
35732.915,1430,290.76,5.4,4.8,244
35732.936,1059,293.75,4.07,-1.2,244
35732.947,1259,293.76,7.6,3.6,244
35732.957,970,296.26,2.88,1.2,244
35732.957,1075,295.57,3.95,1.2,244
35732.979,1090,298.09,2.46,-1.2,244
35732.999,283,301.31,1.43,-1.2,244
35733.02,1552,303.13,2.32,-1.2,244
35733.02,1132,303.13,1.47,-1.2,244
35733.03,154,304.51,12.38,5.3,244
35733.041,1620,307.11,1.96,1.2,244
35733.041,734,305.66,-0.03,-1.2,244
35733.051,1756,307.03,12.38,7,244
35733.051,169,307.52,10.62,10.6,244
35733.083,334,310.69,-0.32,1.2,244
35733.103,982,315.76,0.27,1.2,244
35733.103,2345,313.74,4.47,7.2,244
35733.115,1863,314.87,12.67,7,244
35733.124,1721,315.54,2.11,2.4,244
35733.124,1204,317.89,1.07,1.2,244
35733.135,1454,316.91,13.41,7,244
35733.135,114,317.39,14.06,8.8,244
35733.145,1173,318.49,1.36,-3.6,244
35733.167,579,321.25,2.01,4.8,244
35733.188,1153,323.42,2.32,1.2,244
35733.208,1110,325.56,1.68,1.2,244
35733.208,2391,325.59,4.32,6,244
35733.218,1403,326.96,19.14,8.8,244
35733.23,968,328.37,6.14,6,244
35733.24,232,329.65,24.47,3.5,244
35733.251,1209,330.6,2.39,-1.2,244
35733.251,1832,331.34,3.2,1.2,244
35733.251,1242,331,2.47,2.4,244
35733.272,1434,333.16,6.87,6,244
35733.292,1754,336.39,1.83,-1.2,244
35733.292,1793,336.39,2.95,1.2,244
35733.292,4062,336.06,2.55,6,244
35733.313,560,338.22,-0.48,1.2,244
35733.313,3364,338.59,3.23,6,244
35733.334,1470,341.17,0.33,-1.2,244
35733.334,449,340.78,-0.52,-2.4,244
35733.345,1000,347.24,12.02,-7,244
35733.355,3870,343.33,2.31,6,244
35733.355,3595,344.92,2.3,8.4,244
35733.355,1109,343.64,2.24,3.6,244
35733.376,4554,346.12,1.89,6,244
35733.376,3801,350.82,0.76,-1.2,244
35733.409,725,349.77,17.68,5.3,244
35733.418,840,351.28,5.61,6,244
35733.429,1006,353.98,11.81,-7,244
35733.439,3735,353.42,-0.24,1.2,244
35733.451,1490,353.46,8.54,8.4,244
35733.451,421,354.98,18.42,5.3,244
35733.46,2012,355.94,0.07,-1.2,244
35733.46,102,356.29,-1.32,-1.2,244
35733.46,1380,355.96,2.81,6,244
35733.471,1502,357.8,12.22,10.6,244
35733.471,1234,355.98,8.82,6,244
35733.481,2240,359.17,0.71,1.2,244
35733.481,2193,358.79,0.38,2.4,244
35733.481,150,358.81,-0.86,2.4,244
35733.481,2225,358.47,1.3,-2.4,244
35733.481,3120,358.73,3.24,8.4,244
35733.481,1581,358.48,6.37,7.2,244
35733.502,361,1.36,-0.47,1.2,244
35733.502,1908,1,1.35,13.3,244
35733.502,2266,1.01,3.83,-2.4,244
35733.516,1414,2.38,10.56,8.8,244
35733.516,2369,1.4,6.87,8.4,244
35733.523,323,4,-0.43,-2.4,244
35733.523,2232,3.52,3.74,-2.4,244
35733.523,2294,3.54,4.54,1.2,244
35733.534,844,4.89,12.65,5.3,244
35733.534,1342,8.59,7.91,6,244
35733.534,993,3.55,9.73,6,244
35733.544,3019,6.33,6.1,9.6,244
35733.544,1515,6.07,6.36,6,244
35733.555,956,7.69,11.77,5.3,244
35733.555,1980,7.7,13.01,8.8,244
35733.555,2935,10.86,8.06,9.6,244
35733.555,1179,6.09,7.24,7.2,244
35733.586,1292,11.11,-0.02,1.2,244
35733.586,1408,11.82,1.72,3.6,244
35733.586,4344,11.83,2.83,-2.4,244
35733.586,2746,11.84,5.53,4.8,244
35733.607,2510,14.09,7.02,7.2,244
35733.607,4119,13.68,4.94,9.6,244
35733.627,4065,16.21,5.77,9.6,244
35733.65,2100,18.75,4.08,2.4,244
35733.65,3762,18.75,6.16,9.6,244
35733.65,3299,18.96,5.49,7.2,244
35733.66,1940,19.47,8.06,4.8,244
35733.669,2539,21.28,6.93,7.2,244
35733.681,1382,21.61,10.04,6,244
35733.691,4533,24.1,5.68,9.6,244
35733.691,2652,23.81,5.29,6,244
35733.712,2985,26.62,2.66,-2.4,244
35733.712,3325,26.68,3.97,2.4,244
35733.712,2095,26.34,5.3,6,244
35733.712,1683,27.05,5.64,3.6,244
35733.722,1871,26.35,8.16,4.8,244
35733.722,1989,26.35,10.09,7.2,244
35733.733,2809,29.25,6.69,7.2,244
35733.765,2016,31.73,7.98,-6,244
35733.806,2880,36.47,8.34,3.6,244
35733.837,414,42.24,1.78,-7.2,244
35733.859,2110,44.06,1.17,1.2,244
35733.859,432,44.06,0.48,-1.2,244
35733.859,2142,44.32,1.07,-7.2,244
35733.859,2172,44.44,1.08,-7.2,244
35733.879,146,46.61,-1.09,-1.2,244
35733.879,91,47.33,-0.79,-2.4,244
35733.9,504,50.46,0.71,-1.2,244
35733.9,1604,49.19,2.83,2.4,244
35733.942,513,56.45,1.87,1.2,244
35733.963,2133,57.57,3.02,-1.2,244
35733.984,112,59.39,-1.2,-3.6,244
35733.984,2133,59.41,2.85,2.4,244
35734.017,102,63.6,14.53,3.5,244
35734.026,253,65.22,-0.51,2.4,244
35735.725,1010,270.47,4.84,1.2,245
35735.841,1128,284.5,24.42,1.7,245
35735.851,1031,285.64,5.53,1.2,245
35735.872,783,288.87,4.17,-2.4,245
35735.893,1062,291.07,4.7,-6,245
35735.904,144,292.08,29.18,3.5,245
35735.915,1072,293.22,4.53,-1.2,245
35735.925,104,293.93,9.26,8.4,245
35735.935,958,295.71,2.6,1.2,245
35735.955,1093,298.24,2.5,-2.4,245
35735.998,1581,304,2.06,1.2,245
35736.019,1601,305.99,1.41,1.2,245
35736.019,1661,305.8,1.57,-2.4,245
35736.061,1394,310.86,4.95,4.8,245
35736.082,1221,313.32,1.48,-1.2,245
35736.082,2365,313.35,4.4,6,245
35736.093,1889,315.02,12.52,7,245
35736.093,120,314.58,27.92,3.5,245
35736.103,1236,315.66,2.27,1.2,245
35736.103,1792,316.9,4.16,-1.2,245
35736.113,1501,317.05,10.25,5.3,245
35736.113,1473,317.53,13.39,7,245
35736.123,1202,318.89,1.49,1.2,245
35736.145,598,320.71,2.21,4.8,245
35736.145,113,321.27,7.28,4.8,245
35736.168,1152,323.92,2.36,1.2,245
35736.168,3314,323.22,2.56,3.6,245
35736.208,1202,328.26,1.9,-1.2,245
35736.208,911,328.9,0.8,1.2,245
35736.208,2719,328.97,5.32,9.6,245
35736.229,1214,331.52,1.9,2.4,245
35736.229,2759,331.52,3.45,7.2,245
35736.239,101,332.65,11.58,-5.3,245
35736.26,1033,334.97,10.64,8.8,245
35736.271,183,336.21,-0.4,-2.4,245
35736.292,1500,338.43,1.85,1.2,245
35736.292,189,338.79,-1.08,1.2,245
35736.323,976,346.97,12.03,-7,245
35736.323,569,342.36,14.08,5.3,245
35736.334,3890,343.64,2.4,6,245
35736.334,3621,343.51,3.13,8.4,245
35736.343,665,344.88,11.35,5.3,245
35736.354,3538,346.06,5.51,8.4,245
35736.375,1860,348.92,-0.43,-2.4,245
35736.375,1481,348.79,2.53,4.8,245
35736.386,2177,348.6,9.31,8.4,245
35736.396,1272,351.11,5.34,6,245
35736.408,983,354.35,11.99,-7,245
35736.408,234,352.46,14.64,5.3,245
35736.438,4011,356.11,-0.63,-1.2,245
35736.438,2125,356.11,-0.56,1.2,245
35736.438,99,356.5,-0.2,-1.2,245
35736.438,3130,356.11,0.54,7.2,245
35736.438,2142,356.11,2.24,6,245
35736.438,2231,358.58,1.36,-2.4,245
35736.459,150,358.62,-1.18,-1.2,245
35736.459,3892,358.99,1.21,7.2,245
35736.459,4985,358.62,1.84,7.2,245
35736.459,3000,358.62,2.79,4.8,245
35736.469,1876,359.35,7.77,8.4,245
35736.48,2250,1.14,2.99,1.2,245
35736.48,324,1.84,-0.17,1.2,245
35736.491,1369,5.45,8.05,6,245
35736.501,2303,4.38,4.61,-2.4,245
35736.512,2601,4.39,6.91,8.4,245
35736.533,2009,7.55,13.41,8.8,245
35736.533,622,8.05,13.19,5.3,245
35736.543,2211,8.99,3.9,-2.4,245
35736.554,1021,10.37,21.85,8.8,245
35736.554,2747,8.75,9.43,9.6,245
35736.554,2016,8.75,7.98,8.4,245
35736.627,1179,19.19,1.99,4.8,245
35736.627,2675,19.22,6.62,7.2,245
35736.627,3790,18.88,5.54,9.6,245
35736.649,131,22.12,2.48,2.4,245
35736.659,2740,21.79,8.1,9.6,245
35736.669,3293,24.34,4,-2.4,245
35736.669,2680,23.95,4.39,7.2,245
35736.69,560,26.85,1.66,-2.4,245
35736.701,311,27.85,22.24,3.5,245
35736.711,3332,28.98,3.26,1.2,245
35736.711,3678,29.01,4.74,4.8,245
35736.722,2442,29.73,9.53,7.2,245
35736.722,1971,29.02,8.83,6,245
35736.731,531,32.22,1.8,1.2,245
35736.743,149,33.15,15.75,-1.7,245
35736.743,3236,31.92,8.73,9.6,245
35736.743,2004,31.55,8.08,-3.6,245
35736.794,327,39.81,0.22,1.2,245
35736.794,1771,39.12,5.1,3.6,245
35736.816,434,42.38,1.33,-1.2,245
35736.816,1483,42.16,7.17,2.4,245
35736.836,914,44.17,-0.05,-1.2,245
35736.836,102,44.65,0.3,2.4,245
35736.836,2280,44.52,5.59,3.6,245
35736.869,112,47.15,9.35,-2.4,245
35736.878,2542,49.27,3.22,1.2,245
35736.932,103,56.05,18.84,-3.5,245
35736.941,493,56.94,1.35,1.2,245
35736.941,2141,57.67,2.94,-1.2,245
35736.974,143,60.9,15.97,3.5,245
35736.984,514,62.07,1.51,2.4,245
35737.005,252,64.6,-0.55,2.4,245
35738.703,1019,271.13,4.78,2.4,246
35738.808,752,283.28,3.05,1.2,246
35738.819,1134,284.99,24.54,1.7,246
35738.819,159,284.95,26.52,1.7,246
35738.829,1040,286.29,5.43,-2.4,246
35738.839,263,287.21,19.18,3.5,246
35738.85,810,288.73,5.49,2.4,246
35738.882,769,292.49,12.55,3.5,246
35738.892,1021,294.11,3.58,-2.4,246
35738.913,294,295.91,0.01,1.2,246
35738.913,1610,301.21,3.37,-2.4,246
35738.933,2225,298.73,3.42,3.6,246
35738.945,110,299.81,11.06,1.7,246
35738.955,1622,301.33,3.71,2.4,246
35738.986,124,305.12,24.97,3.5,246
35739.038,984,314.38,0.19,-1.2,246
35739.038,1224,311.72,1.19,1.2,246
35739.081,1219,315.85,0.89,-1.2,246
35739.081,1714,316.2,2.25,-2.4,246
35739.102,611,318.74,1.37,4.8,246
35739.122,1203,320.87,1.45,1.2,246
35739.122,1482,321.28,2.29,4.8,246
35739.122,1806,320.9,3.87,2.4,246
35739.122,993,320.9,5.3,4.8,246
35739.144,1126,324.1,2.06,1.2,246
35739.144,138,323.72,5.25,2.4,246
35739.175,104,327.79,16.54,-3.5,246
35739.175,1006,327.54,17.18,5.3,246
35739.185,2746,328.84,5.4,8.4,246
35739.185,1881,328.81,6.84,6,246
35739.206,2585,332.93,3.98,4.8,246
35739.217,2249,332.57,11.46,8.8,246
35739.227,489,334.23,-0.34,1.2,246
35739.238,769,335.39,12.5,7,246
35739.26,786,337.96,23.57,7,246
35739.269,1763,338.61,2.71,-1.2,246
35739.269,3395,338.62,3.19,6,246
35739.281,1332,338.96,9.47,4.8,246
35739.29,2314,341.48,5.54,8.4,246
35739.301,953,346.89,12.54,-7,246
35739.301,2617,341.53,9.33,9.6,246
35739.332,2632,346.93,0.6,-1.2,246
35739.332,153,346.21,-0.96,-1.2,246
35739.344,249,348.08,13.99,5.3,246
35739.365,718,350.2,14.51,7,246
35739.386,960,354.2,12.47,-7,246
35739.386,174,352.64,11.09,3.5,246
35739.395,152,354.49,-0.85,2.4,246
35739.395,2126,354.16,4.3,7.2,246
35739.416,3726,356.3,-0.61,1.2,246
35739.416,2172,357.01,0.07,-1.2,246
35739.416,1626,356.33,5.84,8.4,246
35739.427,1560,357.68,11.26,10.6,246
35739.437,151,358.81,-0.95,-1.2,246
35739.437,2234,359.54,1.78,-1.2,246
35739.437,3450,359.22,2.46,9.6,246
35739.437,713,358.83,2.54,3.6,246
35739.448,2703,359.56,7.61,12,246
35739.448,1902,359.56,7.53,8.4,246
35739.448,783,0.21,15.4,5.3,246
35739.458,464,1.61,-0.31,-2.4,246
35739.458,4760,1.35,3.4,10.8,246
35739.458,558,1.35,2.6,2.4,246
35739.469,292,2.72,14.7,3.5,246
35739.469,1102,1.7,8.22,4.8,246
35739.469,386,2.73,17.96,3.5,246
35739.479,2286,3.88,4.66,1.2,246
35739.479,3716,4.27,5.42,8.4,246
35739.489,992,5.73,11.55,7,246
35739.489,640,5.49,12.78,5.3,246
35739.489,1541,3.9,9.43,9.6,246
35739.489,1274,5.73,10.37,7,246
35739.489,2069,5.48,11.63,10.6,246
35739.489,771,5.47,12.53,7,246
35739.489,345,5.26,22.07,5.3,246
35739.5,2264,6.79,4.08,1.2,246
35739.511,2040,7.78,12.85,10.6,246
35739.532,1373,9.02,7.58,4.8,246
35739.532,1025,10.5,12.63,5.3,246
35739.532,1049,10.31,21.18,8.8,246
35739.532,190,10.31,24.95,1.7,246
35739.563,451,13.96,0.1,1.2,246
35739.563,1481,14.33,0,1.2,246
35739.563,1445,13.97,3.81,6,246
35739.575,1683,14.4,8.7,6,246
35739.584,863,16.5,1.85,4.8,246
35739.626,2703,21.96,5.12,6,246
35739.637,111,22.92,16.47,1.7,246
35739.637,396,23.19,17.25,3.5,246
35739.647,1982,24.06,1.77,1.2,246
35739.647,3273,24.09,3.8,1.2,246
35739.647,2124,24.8,5.2,4.8,246
35739.667,524,26.61,1.42,1.2,246
35739.667,3326,26.61,3.93,-3.6,246
35739.688,600,29.63,2.18,-2.4,246
35739.688,3920,29.13,5.01,4.8,246
35739.688,1361,29.13,6.37,3.6,246
35739.699,2463,29.48,9.44,7.2,246
35739.773,2161,39.28,4.97,2.4,246
35739.773,1762,39.28,5.08,2.4,246
35739.794,2566,41.8,2.5,1.2,246
35739.794,423,42.51,1.57,-1.2,246
