时间(s),斜距(m),方位角（°）,俯仰角（°）,径向速度（m/s）,圈数
42941.388,421,359.31,21.04,5.3,144
42941.388,419,359.75,27.88,5.3,144
42941.42,1592,3.22,5.46,7.2,144
42941.431,996,4.61,12.57,7,144
42941.431,1115,2.99,9.09,6,144
42941.452,473,6.87,19.12,5.3,144
42941.473,1521,8.04,7.37,8.4,144
42941.482,1332,10.56,6.98,7.2,144
42941.493,1542,10.57,8.28,6,144
42941.493,1302,10.88,8.62,8.4,144
42941.546,2955,18.46,4.43,8.4,144
42941.566,1452,20.67,6.92,6,144
42943.822,604,293.74,15.58,8.8,145
42943.842,1001,296.06,10.96,6,145
42943.905,1182,304.34,11.76,5.3,145
42944.115,1508,327.64,8.49,7.2,145
42944.115,433,329.19,29.4,7,145
42944.177,1810,335.26,7.13,6,145
42944.177,733,337.68,13.31,5.3,145
42944.199,1360,338.53,8.38,6,145
42944.199,962,339.67,12.18,5.3,145
42944.22,881,341.72,10.65,5.3,145
42944.273,1699,347.99,7.25,8.4,145
42944.283,1019,349.72,13.43,5.3,145
42944.293,1113,350.76,7.85,6,145
42944.304,576,351.98,19.9,5.3,145
42944.314,2171,353.04,5.25,7.2,145
42944.325,604,354.4,14.4,5.3,145
42944.334,1469,355.56,6.79,7.2,145
42944.346,624,357.4,20.81,5.3,145
42944.346,433,357.85,27.59,5.3,145
42944.389,1135,1.33,8.78,7.2,145
42944.409,1015,4.97,11.67,7,145
42944.482,1599,13.22,6.08,6,145
42944.545,1483,21.14,6.77,8.4,145
42944.649,1645,34.14,5.41,6,145
42944.702,1131,40.05,11.6,5.3,145
42944.702,879,40.33,14.47,7,145
42946.778,629,291.88,14.16,7,146
42946.82,656,296.93,22.11,7,146
42946.863,693,301.95,13.07,5.3,146
42946.905,944,306.78,11.34,5.3,146
42946.947,661,311.78,14.74,5.3,146
42946.968,904,314.02,12.79,5.3,146
42946.988,855,316.94,16.36,5.3,146
42947.052,1253,322.68,7.55,6,146
42947.052,445,324.54,28.02,5.3,146
42947.062,1721,325.2,6.75,6,146
42947.145,2041,335.76,4.88,6,146
42947.167,2361,338.63,4.43,6,146
42947.177,733,339.46,13.83,5.3,146
42947.177,1374,338.39,7.74,6,146
42947.198,552,342.16,16.94,5.3,146
42947.24,980,347.4,10.59,5.3,146
42947.261,1016,349.46,10.92,5.3,146
42947.261,590,350.67,19.66,5.3,146
42947.291,2660,353.51,4.22,9.6,146
42947.323,1493,356.08,8.43,7.2,146
42947.366,1158,0.73,8.47,7.2,146
42947.387,672,4.62,21.34,5.3,146
42947.418,1293,8.54,6.67,7.2,146
42947.428,1565,8.68,8.58,8.4,146
42947.48,2939,16.55,4.62,6,146
42947.522,1503,21.61,6.83,8.4,146
42947.554,912,25.01,12.55,5.3,146
42947.597,1335,30.07,10.36,5.3,146
42947.681,1148,40.22,11.84,5.3,146
42949.757,650,291.54,14.28,8.8,147
42949.862,901,304.39,10.52,5.3,147
42949.862,692,304.65,19.12,5.3,147
42949.945,1329,312.85,9.62,6,147
42949.967,870,316.64,16.01,5.3,147
42950.029,1520,322.85,8.59,6,147
42950.051,1089,326.74,12.26,7,147
42950.051,860,326.74,14.16,5.3,147
42950.071,1286,331.53,11.01,5.3,147
42950.113,770,334.84,11.78,5.3,147
42950.155,491,339.45,21.01,5.3,147
42950.177,956,341.98,10.5,5.3,147
42950.177,569,341.99,16.07,5.3,147
42950.177,1010,341.99,14.18,7,147
42950.239,1029,352.91,13.76,5.3,147
42950.26,1732,351.14,7.79,7.2,147
42950.301,1850,355.82,7.26,8.4,147
42950.301,1300,356.29,8.21,6,147
42950.312,1369,358.7,6.99,6,147
42950.365,1053,4.78,11.58,7,147
42950.375,1391,6.65,6.41,7.2,147
42950.449,1203,13.52,8.12,8.4,147
42950.491,931,21.28,12.59,7,147
42950.522,2320,23.86,4.81,6,147
42950.522,2026,23.94,4.62,7.2,147
42950.638,916,37.83,15.49,5.3,147
42950.659,1164,40.38,10.85,7,147
42952.714,673,292.89,14.92,7,148
42952.756,700,294.22,20.63,7,148
42952.777,723,296.76,18.95,5.3,148
42952.799,1039,299.28,10.64,5.3,148
42952.819,695,301.81,15.17,5.3,148
42952.882,1001,309.34,11.21,7,148
42952.882,723,309.82,13.79,5.3,148
42952.882,749,309.35,18.21,5.3,148
42953.029,841,326.8,12.4,5.3,148
42953.029,871,326.8,13.71,5.3,148
42953.05,1302,329.36,10.74,5.3,148
42953.07,1356,330.55,8.71,7.2,148
42953.091,1501,333.39,8.71,6,148
42953.091,783,334.45,11.22,5.3,148
42953.101,2001,336.14,5.67,6,148
42953.134,856,339.85,12.81,7,148
42953.155,1025,342.15,13.56,7,148
42953.155,584,342.15,16.22,5.3,148
42953.207,1746,348.41,6.51,7.2,148
42953.227,1458,352.8,6.84,6,148
42953.248,1514,354.18,5.92,6,148
42953.248,2710,353.79,3.96,9.6,148
42953.28,700,357.33,12.38,5.3,148
42953.291,1913,358.73,6.77,7.2,148
42953.301,668,359.87,20.73,5.3,148
42953.301,1192,359.15,8.2,6,148
42953.322,1393,1.37,8.91,7.2,148
42953.385,1609,8.59,7.21,6,148
42953.395,3145,11.09,4.37,-7.2,148
42953.427,1314,13.64,9.16,6,148
42953.469,960,20.27,12.38,5.3,148
42955.776,664,299.33,13.48,5.3,149
42955.797,712,302.07,15.75,5.3,149
42955.86,860,309.93,13.44,5.3,149
42955.891,1239,313.22,7.32,6,149
42955.902,494,314.65,25.96,7,149
42955.923,1241,317.36,10.12,7,149
42955.923,389,317.07,23.02,5.3,149
42955.986,455,324.91,23.09,5.3,149
42956.028,546,329.6,23.6,5.3,149
42956.037,1661,330.64,5.86,6,149
42956.048,1301,331.33,10.59,6,149
42956.07,1518,333.19,8.53,6,149
42956.092,1359,337.11,10.06,5.3,149
42956.092,362,338.3,28.57,5.3,149
42956.111,873,339.67,12.04,5.3,149
42956.111,598,339.72,14.81,5.3,149
42956.133,1044,342.31,13.16,5.3,149
42956.133,433,342.22,24.84,5.3,149
42956.143,2225,343.78,5.5,7.2,149
42956.153,1066,350.83,12.21,5.3,149
42956.174,1066,350.98,11.53,5.3,149
42956.185,2729,351.08,3.92,9.6,149
42956.196,1164,350.96,7.55,6,149
42956.205,1470,351.01,7.53,6,149
42956.226,2627,353.96,4.12,6,149
42956.226,1681,353.56,6.79,7.2,149
42956.238,1212,358.28,7.79,6,149
42956.238,1114,355.39,10.9,5.3,149
42956.238,633,354.91,18.91,7,149
42956.269,1342,358.65,7.78,8.4,149
42956.279,1934,358.6,6.73,6,149
42956.342,1623,7.41,8.57,6,149
42956.426,971,17.9,12.44,5.3,149
42958.65,741,286.85,16.49,5.3,150
42958.922,1263,319.45,11.34,5.3,150
42959.005,1221,328.78,7.71,6,150
42959.028,1322,330.78,8.22,6,150
42959.058,1295,335.86,6.71,6,150
42959.069,382,337.26,26.8,5.3,150
42959.089,966,339.79,14.84,5.3,150
42959.111,1075,346.5,13,5.3,150
42959.111,1021,344.36,12.31,5.3,150
42959.121,2146,343.75,4.41,7.2,150
42959.163,1795,348.95,6.89,7.2,150
42959.173,1189,349.27,8.27,6,150
42959.194,1083,352.45,11.59,5.3,150
42959.194,641,352.79,16.53,5.3,150
42959.194,495,352.47,24.94,5.3,150
42959.204,2402,353.62,5.94,7.2,150
42959.215,1211,353.63,8.82,6,150
42959.236,1232,356.85,7.6,6,150
42959.246,1368,358.98,7.54,8.4,150
42959.279,603,2.54,15.28,7,150
42959.279,626,2.55,23.19,5.3,150
42959.3,644,5.07,18.66,5.3,150
42959.342,1642,9.17,8.23,7.2,150
42959.342,1259,8.77,7.33,7.2,150
42959.456,1593,23.92,6.17,8.4,150
42959.51,974,30.85,11.46,5.3,150
42961.669,733,292,12.55,5.3,151
42961.816,1119,309.92,12.65,7,151
42961.816,690,309.87,14.44,5.3,151
42961.941,970,324.88,11.86,5.3,151
42962.015,1372,334.12,6.6,6,151
42962.025,893,334.78,10.65,5.3,151
42962.025,392,334.8,24.88,5.3,151
42962.037,1454,336.7,6.44,6,151
42962.047,1151,336.35,9.79,6,151
42962.068,461,339.93,21.9,5.3,151
42962.089,1193,341.09,7.89,6,151
42962.089,1080,344.52,13.24,5.3,151
42962.141,2778,350.37,3.95,7.2,151
42962.141,2283,349.14,3.98,7.2,151
42962.152,509,350.52,24.47,5.3,151
42962.173,1123,353.37,12.07,5.3,151
42962.173,649,352.58,17.79,5.3,151
42962.183,2034,354.1,6.47,6,151
42962.183,1711,353.74,5.42,7.2,151
42962.183,2422,354.05,5.55,7.2,151
42962.194,661,355.31,13.75,5.3,151
42962.214,1248,356.27,7.78,6,151
42962.258,1606,1.32,8.61,7.2,151
42962.299,1282,6.37,7.65,7.2,151
42962.53,975,35.8,13.3,5.3,151
42964.647,663,292.15,14.77,5.3,152
42964.668,541,294.68,26.99,5.3,152
42964.711,768,299.95,17.59,5.3,152
42964.732,733,302.45,14.99,5.3,152
42964.942,1643,326.25,7.19,7.2,152
42964.942,582,327.6,17.97,5.3,152
42964.962,888,329.84,11.32,5.3,152
42964.983,410,332.9,22.74,5.3,152
42965.004,1164,335.89,9.98,6,152
42965.067,1210,341.5,8.4,6,152
42965.067,694,342.58,14.13,5.3,152
42965.098,2372,346.55,5.55,6,152
42965.119,1822,349.06,6.65,6,152
42965.151,655,353.57,18.18,5.3,152
42965.161,2801,353.88,3.89,7.2,152
42965.161,2055,354.18,6.41,6,152
42965.172,1081,355.71,10.46,7,152
42965.193,1263,356.4,7.59,6,152
42965.235,639,3.2,14.62,7,152
42965.318,1025,12.85,11.72,7,152
42965.328,1696,14.02,6.93,7.2,152
42965.361,1112,17.9,12.35,5.3,152
42965.403,1022,23.2,11.8,5.3,152
42965.403,595,22.98,18.96,5.3,152
42965.759,1073,66.67,12.42,5.3,152
42967.563,706,284.65,17.67,5.3,153
42967.583,714,287.17,14.51,7,153
42967.647,814,294.77,17.52,5.3,153
42967.647,556,294.98,26.7,5.3,153
42967.856,564,320.13,19.33,5.3,153
42967.866,1371,321.39,6.89,6,153
42967.899,1006,324.91,11.18,8.8,153
42967.899,593,325.39,18.12,5.3,153
42967.92,905,327.95,11.71,5.3,153
42967.961,1299,331.88,7.47,6,153
42968.003,524,338.15,16.95,5.3,153
42968.066,946,345.78,13.75,5.3,153
42968.098,2822,349.41,3.52,7.2,153
42968.14,2136,354.78,5.59,6,153
42968.14,1700,355.73,6,6,153
42968.15,1280,354.79,7.58,6,153
42968.15,1187,355.43,10.04,5.3,153
42968.181,2444,359.47,4.81,8.4,153
42968.223,1329,4.42,7.85,9.6,153
42968.234,667,5.48,18.94,8.8,153
42970.729,485,307.49,28.52,5.3,154
42970.772,1133,312.72,12.54,5.3,154
42970.897,925,328.07,11.01,5.3,154
42970.939,1364,332,8.57,6,154
42970.96,540,336.61,16.4,5.3,154
42970.981,512,337.77,18.37,7,154
42971.023,876,342.85,12.51,5.3,154
42971.086,1098,350.93,11.37,5.3,154
42971.097,1590,351.97,5.47,6,154
42971.107,684,352.98,16.96,5.3,154
42971.107,685,354.03,19.28,5.3,154
42971.117,2849,354.15,3.66,8.4,154
42971.117,1295,354.23,8.06,6,154
42971.129,1204,355.71,10.06,5.3,154
42971.129,681,355.98,14.35,5.3,154
42971.159,2705,359.55,4.62,9.6,154
42971.179,1344,1.78,6.49,8.4,154
42971.212,694,6.09,18.61,10.6,154
42973.603,762,294.96,12.36,5.3,155
42973.792,865,317.84,10.97,5.3,155
42973.875,1662,326.56,7.4,7.2,155
42973.875,1000,327.64,14.11,5.3,155
42973.896,950,330.16,10.27,5.3,155
42973.917,1383,331.72,8.6,6,155
42973.917,1214,332.91,10.68,5.3,155
42973.927,2113,334.32,4.71,6,155
42973.938,529,335.78,17.3,7,155
42973.959,586,338.79,18.58,5.3,155
42974.065,853,350.78,12.72,5.3,155
42974.074,2089,352.04,5.38,6,155
42974.085,1235,357.4,10.56,6,155
42974.085,699,353.08,16.55,5.3,155
42974.106,1313,354.25,7.6,6,155
42974.127,1138,357.46,8.66,7.2,155
42974.137,2333,359.26,4.21,7.2,155
42974.148,659,0.61,14.52,5.3,155
42974.169,626,3.14,18.29,5.3,155
42974.273,450,16.02,29.42,5.3,155
42974.389,1632,29.94,5.69,7.2,155
42976.56,592,293.02,24.04,5.3,156
42976.623,629,300.38,21.3,8.8,156
42976.707,722,310.21,13.26,7,156
42976.77,879,317.85,10.68,5.3,156
42976.79,642,320.4,15.79,5.3,156
42976.853,971,332.87,9.93,6,156
42976.896,1290,331.91,9.75,7.2,156
42976.896,570,333.33,15.29,5.3,156
42976.918,544,335.39,16.5,7,156
42976.938,1025,338.23,10.55,5.3,156
42976.938,1063,337.29,10.02,6,156
42976.938,601,337.96,17.48,5.3,156
42976.98,903,343.04,11.31,5.3,156
42977.022,866,349.71,12.89,5.3,156
42977.022,564,348.61,23.11,5.3,156
42977.052,2895,353.64,3.44,8.4,156
42977.052,1470,352.28,7.17,6,156
42977.063,1249,354.45,10.67,6,156
42977.074,1241,354.79,7.99,6,156
42977.126,621,0.89,16.43,7,156
42977.168,1130,6.27,10.75,8.8,156
42977.189,1116,8.31,12.69,7,156
42977.189,692,8.54,14.24,5.3,156
42977.22,2790,12.3,3.85,6,156
42977.367,1674,30.4,5.8,-9.6,156
42977.377,899,31.05,13.94,5.3,156
