时间(s),斜距(m),方位角（°）,俯仰角（°）,径向速度（m/s）,圈数
70645.029,1572,330.91,3.1,1.2,11
70645.051,1830,332.82,3.27,1.2,11
70645.073,1445,335.58,2.06,2.4,11
70645.093,288,338.56,-0.76,-1.2,11
70645.156,154,346.2,-0.84,-1.2,11
70645.156,2306,345.53,1.49,1.2,11
70645.24,3731,355.6,-0.73,1.2,11
70645.24,4793,355.6,-0.46,1.2,11
70645.24,109,356.3,-1.28,1.2,11
70645.261,1133,358.82,-0.29,-1.2,11
70645.282,2220,1.35,2.28,-1.2,11
70645.282,2239,0.97,2.13,2.4,11
70645.282,2274,1.36,3.83,-1.2,11
70645.302,2142,3.52,1.83,-1.2,11
70645.324,321,6.06,0.32,-1.2,11
70645.324,1440,5.68,-0.18,6,11
70645.324,2323,6.1,5.12,2.4,11
70645.366,4345,11.03,3.01,-1.2,11
70645.387,4282,13.28,2.88,1.2,11
70645.387,4324,13.39,2.79,-3.6,11
70645.449,2143,20.86,1.9,6,11
70645.492,523,25.94,1.46,-1.2,11
70645.492,4891,26.26,3.75,2.4,11
70645.514,3015,28.47,2.41,1.2,11
70645.534,514,32.76,1.81,2.4,11
70645.554,4928,34.45,4.51,2.4,11
70645.577,3095,36.05,3.03,1.2,11
70645.577,311,36.06,0.83,-2.4,11
70645.618,432,41.12,1.28,-1.2,11
70645.638,2183,43.64,1.34,-1.2,11
70645.638,1691,43.64,0.37,1.2,11
70645.638,142,43.64,-0.15,-1.2,11
70645.659,3451,46.21,5.21,1.2,11
70645.68,513,49.43,0.36,-1.2,11
70645.68,971,49.45,2.08,-1.2,11
70645.701,493,51.35,0.43,-1.2,11
70645.766,2139,58.89,3.1,1.2,11
70645.775,2212,60.53,21.66,5.3,11
70645.784,515,61.45,1.94,2.4,11
70645.806,251,63.99,-0.43,2.4,11
70647.484,974,267.76,4.02,-2.4,12
70647.505,1316,270.65,5.34,-1.2,12
70647.61,781,282.57,4.96,-1.2,12
70647.631,1033,285.8,5.63,1.2,12
70647.652,1025,287.59,2.54,-1.2,12
70647.652,1052,288.32,5.17,-1.2,12
70647.652,810,287.62,5.67,-2.4,12
70647.673,223,290.53,2.08,-1.2,12
70647.735,1104,299.28,2.19,-1.2,12
70647.735,284,298.39,1.68,-1.2,12
70647.757,1572,300.22,2.83,-1.2,12
70647.778,1623,303.09,3.73,-2.4,12
70647.82,3615,308.33,1.15,-1.2,12
70647.82,1634,308.05,1.69,2.4,12
70647.841,1664,310.12,0.26,1.2,12
70647.861,975,312.64,0.37,-2.4,12
70647.861,1231,312.99,1.65,-2.4,12
70647.883,983,315.16,0.72,1.2,12
70647.925,1811,320.61,4.41,1.2,12
70647.945,1109,322.7,2.13,-1.2,12
70647.945,1875,322.71,2.2,2.4,12
70647.945,1371,323.18,5.15,4.8,12
70647.967,1154,325.93,2.02,1.2,12
70647.967,1430,325.59,2.22,1.2,12
70648.029,304,332.8,1.03,-3.6,12
70648.029,1461,332.81,1.71,-1.2,12
70648.029,342,333.55,1.58,4.8,12
70648.05,1794,336.07,2.84,1.2,12
70648.05,523,336.07,-0.34,1.2,12
70648.05,1086,335.67,0.87,-2.4,12
70648.061,2073,336.76,11.52,10.6,12
70648.093,289,340.92,-0.95,2.4,12
70648.093,452,340.94,-0.63,-2.4,12
70648.134,2642,346.24,0.33,1.2,12
70648.134,152,346.24,-0.63,-1.2,12
70648.134,472,345.53,-0.26,-1.2,12
70648.134,2303,345.55,1.07,-1.2,12
70648.154,1860,348.43,-0.29,-2.4,12
70648.176,2903,350.58,0.24,1.2,12
70648.218,1270,356.36,0.3,-1.2,12
70648.218,4789,355.66,-0.44,1.2,12
70648.218,94,355.66,-0.87,-2.4,12
70648.218,2264,355.66,1.36,-2.4,12
70648.229,1638,357.53,25.59,10.6,12
70648.239,2224,0.41,1.75,-1.2,12
70648.259,330,1.4,-0.28,1.2,12
70648.259,2274,1.42,3.15,1.2,12
70648.281,2233,3.61,3.76,2.4,12
70648.281,2281,3.66,4.46,-1.2,12
70648.302,1659,6.16,0.28,3.6,12
70648.302,1454,5.77,-0.15,4.8,12
70648.322,363,8.68,-0.88,-2.4,12
70648.365,4290,13.59,3.06,1.2,12
70648.365,4330,13.39,3.01,-1.2,12
70648.365,452,13.84,0.1,2.4,12
70648.407,2432,18.49,3.8,-1.2,12
70648.47,4907,26.08,3.99,-2.4,12
70648.49,2984,28.58,2.53,1.2,12
70648.513,3376,31.57,3.16,2.4,12
70648.533,4933,33.65,4.46,-2.4,12
70648.533,4612,34.37,4.48,-3.6,12
70648.575,2339,39.04,0.88,-1.2,12
70648.596,441,41.22,1.07,1.2,12
70648.596,1691,41.94,0.28,-1.2,12
70648.617,404,43.78,1.09,1.2,12
70648.617,103,44.51,7.23,2.4,12
70648.638,535,47.04,0.73,-1.2,12
70648.638,94,46.32,0.33,-1.2,12
70648.658,471,49.24,-0.25,1.2,12
70648.658,2572,49.24,3.83,-1.2,12
70648.658,972,49.6,1.99,-1.2,12
70648.679,2514,52.58,2.81,1.2,12
70648.7,484,53.98,0.45,-1.2,12
70648.7,971,53.98,2.09,1.2,12
70648.722,2134,56.53,2.71,-1.2,12
70648.742,193,59.07,-0.11,1.2,12
70648.753,2871,60.69,12.68,5.3,12
70648.806,112,67.45,4.87,-3.6,12
70650.482,1315,270.05,5.43,-1.2,13
70650.504,974,273.29,4.78,2.4,13
70650.528,1013,275.11,5.09,1.2,13
70650.557,1024,278.35,7.1,1.2,13
70650.629,791,287.7,3.34,-1.2,13
70650.672,955,293.46,1.48,1.2,13
70650.692,233,295.27,-0.39,-1.2,13
70650.714,1104,297.81,2.66,-1.2,13
70650.734,282,300.32,1.97,1.2,13
70650.755,283,303.54,0.33,1.2,13
70650.777,1613,305.35,1.31,2.4,13
70650.777,3691,305.5,1.5,-2.4,13
70650.777,734,305.36,0.91,-1.2,13
70650.822,1685,310.65,1.38,2.4,13
70650.822,3634,310.21,0.83,2.4,13
70650.839,992,312.72,0.66,2.4,13
70650.861,984,315.24,0.69,-1.2,13
70650.861,1247,315.24,1.91,-1.2,13
70650.861,1799,315.96,4.29,-2.4,13
70650.924,1124,322.75,1.45,2.4,13
70650.944,881,325.97,0.43,-2.4,13
70650.944,1391,325.63,5.11,3.6,13
70650.965,882,327.77,0.32,1.2,13
70650.965,915,328.16,0.86,-1.2,13
70651.008,489,333.23,-0.51,1.2,13
70651.008,1134,332.86,1.29,1.2,13
70651.008,94,332.86,2.31,2.4,13
70651.029,1472,335.42,2.18,-1.2,13
70651.049,1484,337.98,1.77,2.4,13
70651.06,2715,339.35,15.58,12.3,13
70651.092,4674,343.76,0.33,-1.2,13
70651.112,3526,346.31,0.7,1.2,13
70651.112,3804,346.3,2.46,1.2,13
70651.112,2634,346.3,0.35,2.4,13
70651.112,463,345.59,-0.3,1.2,13
70651.133,2905,348.12,1.03,1.2,13
70651.133,494,348.47,-0.86,2.4,13
70651.133,3811,348.85,0.74,-2.4,13
70651.154,3383,350.95,0,1.2,13
70651.175,2124,353.18,-0.5,2.4,13
70651.196,3731,355.71,-0.65,1.2,13
70651.196,2234,356.42,0.53,-1.2,13
70651.196,4450,355.71,-0.78,-1.2,13
70651.196,4010,355.71,-0.66,2.4,13
70651.217,2272,358.23,1.77,2.4,13
70651.217,2242,358.95,1.26,1.2,13
70651.239,2212,1.46,1.67,1.2,13
70651.239,2263,1.48,3.78,-1.2,13
70651.259,2314,3.31,4.45,-2.4,13
70651.269,1533,4.89,10.92,3.5,13
70651.279,1481,5.81,-0.28,3.6,13
70651.29,2465,7.2,15.19,10.6,13
70651.301,362,8.72,-0.91,-2.4,13
70651.322,4303,11.6,2.91,-1.2,13
70651.374,2250,17.83,21.63,10.6,13
70651.417,1780,21.05,8.14,4.8,13
70651.448,252,26.44,0.43,2.4,13
70651.469,3014,28.63,2.64,1.2,13
70651.469,3303,28.62,2.91,2.4,13
70651.469,593,29.01,2.05,-1.2,13
70651.469,5134,28.91,3.55,3.6,13
70651.489,534,31.61,1.73,-2.4,13
70651.522,2319,35.34,10.77,3.5,13
70651.532,2383,36.95,1.38,-1.2,13
70651.532,4930,36.25,4.49,1.2,13
70651.594,2102,43.84,1.13,-1.2,13
70651.594,402,43.84,0.65,1.2,13
70651.594,141,43.84,-0.48,-1.2,13
70651.594,914,44.12,-0.21,-2.4,13
70651.616,104,46.39,-0.18,-1.2,13
70651.636,496,49.27,-0.14,-2.4,13
70651.636,973,49.67,2.12,-1.2,13
70651.657,482,51.49,0.04,1.2,13
70651.678,970,54.04,2.01,1.2,13
70651.699,516,56.59,2.1,1.2,13
70651.783,912,67.51,2.69,-1.2,13
70653.46,1028,271.37,4.99,1.2,14
70653.482,984,273.38,4.89,-1.2,14
70653.545,764,280.23,3.25,-1.2,14
70653.566,1034,282.91,6.65,1.2,14
70653.608,1020,287.8,4.11,2.4,14
70653.608,809,287.81,6.39,1.2,14
70653.691,1100,298.91,2.46,2.4,14
70653.734,1625,303.65,4.44,-2.4,14
70653.776,992,308.23,0.76,-1.2,14
70653.817,1211,318.17,1.4,1.2,14
70653.817,1733,313.55,2.78,-1.2,14
70653.817,982,313.93,0.61,2.4,14
70653.838,1762,315.72,4.82,2.4,14
70653.838,1792,316.08,4.8,-1.2,14
70653.872,1872,319.23,15.65,10.6,14
70653.881,102,320.37,2.2,2.4,14
70653.902,1094,322.94,1.75,-1.2,14
70653.964,1814,330.41,3.17,-2.4,14
70653.964,1212,330.43,1.43,1.2,14
70654.007,1053,336.24,0.96,-2.4,14
70654.028,1474,338.06,1.45,1.2,14
70654.048,444,341.63,-0.76,1.2,14
70654.048,1465,340.98,0.34,-2.4,14
70654.069,4691,343.87,1.03,-1.2,14
70654.111,3810,348.92,0.77,1.2,14
70654.132,3391,351.08,-0.2,2.4,14
70654.132,2912,350.73,0.31,2.4,14
70654.132,2984,351.12,6.22,6,14
70654.175,3730,355.8,-0.71,1.2,14
70654.175,4431,355.8,-0.41,1.2,14
70654.175,4792,355.8,-0.42,1.2,14
70654.175,149,355.8,-0.85,1.2,14
70654.175,2252,356.52,0.65,-1.2,14
70654.195,2225,358.32,1.33,2.4,14
70654.237,2316,3.7,4.93,-3.6,14
70654.257,2323,5.92,4.93,2.4,14
70654.299,2391,11.91,2.89,1.2,14
70654.311,2531,11.69,9.48,3.6,14
70654.321,443,14.19,-0.22,-2.4,14
70654.343,2403,16.74,3.99,-1.2,14
70654.362,542,18.56,1.04,-2.4,14
70654.405,3293,23.99,3.95,2.4,14
70654.426,3296,26.18,4.09,-3.6,14
70654.446,4882,28.7,3.47,1.2,14
70654.446,5150,29.05,3.51,-2.4,14
70654.468,3371,31.22,3.14,-1.2,14
70654.468,542,31.22,1.68,-2.4,14
70654.551,94,42.08,0.37,-1.2,14
70654.551,919,42.51,-0.15,-2.4,14
70654.551,2100,43.26,0.86,1.2,14
70654.572,140,43.9,0.63,-1.2,14
70654.572,405,44.62,0.81,2.4,14
70654.615,972,49.72,2.03,-1.2,14
70654.635,492,54.39,1.32,-1.2,14
70654.646,1297,52.93,12.21,1.7,14
70654.656,971,54.08,2.06,1.2,14
70654.677,2131,57.36,2.8,-1.2,14
70654.689,2255,58.27,12.58,5.3,14
70654.698,518,59.45,2.62,-2.4,14
70654.698,2131,59.2,2.87,1.2,14
70654.72,521,61.74,1.92,2.4,14
70654.761,466,67.57,2.61,2.4,14
70656.418,1304,267.97,5.22,1.2,15
70656.439,1022,270.52,5.07,1.2,15
70656.502,763,278.36,2.84,-1.2,15
70656.543,795,283.55,4.57,-1.2,15
70656.565,1025,286.08,5.29,-2.4,15
70656.576,2091,287,17.95,1.7,15
70656.586,811,287.89,5.48,2.4,15
70656.627,1000,293.63,2.65,-2.4,15
70656.649,239,295.45,0.17,-1.2,15
70656.649,1071,296.18,3.77,2.4,15
70656.69,1611,300.5,3.54,2.4,15
70656.732,1622,305.93,1.66,-1.2,15
70656.775,1203,310.42,0.69,-1.2,15
70656.775,3653,310.76,1.09,2.4,15
70656.795,1750,313.64,3.07,-2.4,15
70656.818,1232,315.46,1.28,1.2,15
70656.827,2048,317,15.27,8.8,15
70656.837,1741,317.96,1.98,1.2,15
70656.881,890,322.95,0.67,-1.2,15
70656.901,1671,325.48,2.83,1.2,15
70656.901,1132,325.66,1.96,2.4,15
70656.922,1212,328.69,2.36,-2.4,15
70656.945,909,330.86,0.54,1.2,15
70656.945,1792,331.21,3.09,-2.4,15
70656.945,1822,330.88,3.26,1.2,15
70656.963,536,333.78,-0.39,-1.2,15
70656.984,182,335.58,-0.8,1.2,15
70657.005,1472,338.84,1.31,-1.2,15
70657.027,445,341.41,-0.87,-1.2,15
70657.027,283,341.41,-0.67,2.4,15
70657.069,3795,346.46,1.83,-2.4,15
70657.089,2895,350.39,0.41,1.2,15
70657.089,4681,348.29,1.03,-1.2,15
70657.089,4753,348.29,0.9,2.4,15
70657.121,1801,352.2,14.86,8.8,15
70657.131,2130,353.72,-0.37,2.4,15
70657.152,3982,355.87,-0.34,1.2,15
70657.152,4792,355.87,-0.41,1.2,15
70657.152,4395,355.87,-0.58,1.2,15
70657.152,2261,358.15,1.32,-1.2,15
70657.173,2223,358.72,1.01,2.4,15
70657.194,2222,1.64,3.61,-2.4,15
70657.215,2254,3.45,4.34,1.2,15
70657.215,2295,3.9,4.32,-1.2,15
70657.236,319,6.69,-0.37,-1.2,15
70657.257,361,8.85,-0.89,-2.4,15
70657.257,1242,9.22,0.08,2.4,15
70657.299,379,13.57,0.33,1.2,15
70657.299,4321,13.85,2.99,-2.4,15
70657.32,4295,16.11,2.57,2.4,15
70657.34,4214,19.35,2.66,-1.2,15
70657.34,3271,19.89,2.92,-1.2,15
70657.34,2402,18.65,3.7,1.2,15
70657.382,112,23.69,-0.63,2.4,15
70657.404,3334,26.26,4.1,2.4,15
70657.425,3302,28.76,2.77,-1.2,15
70657.425,3361,29.26,3.15,1.2,15
70657.425,3001,28.78,2.17,1.2,15
70657.425,5054,28.78,3.35,1.2,15
70657.467,3422,34.15,4.1,2.4,15
70657.488,2383,37.09,1.9,-1.2,15
70657.488,3524,36.39,4.74,-3.6,15
70657.508,2593,39.25,2.29,-1.2,15
70657.529,430,41.96,1.4,-2.4,15
70657.55,2110,44,1.12,1.2,15
70657.55,432,44,1.15,1.2,15
70657.634,2522,54.18,2.96,1.2,15
70657.634,518,54.9,2.13,-1.2,15
70657.634,972,54.18,2.23,1.2,15
70657.676,472,59.28,0.67,1.2,15
70657.697,520,62.55,1.95,1.2,15
70657.739,469,67.36,2.64,2.4,15
70659.395,993,268.51,4.46,-1.2,16
70659.417,972,271.02,3.94,-1.2,16
70659.48,762,278.98,2.93,-2.4,16
70659.491,1039,283.02,6.07,1.2,16
70659.522,1044,282.95,6.66,-2.4,16
70659.543,784,286.17,3.32,-1.2,16
70659.585,1033,291.23,3.27,6,16
70659.605,1002,293.47,2.42,2.4,16
70659.647,1089,298.78,2.09,1.2,16
70659.668,1623,301.01,3.47,2.4,16
70659.69,1614,303.46,2.38,-2.4,16
70659.731,3682,308.63,1.51,1.2,16
70659.731,1631,308.02,0.02,1.2,16
70659.731,1220,311.49,1.23,-2.4,16
70659.753,334,310.53,-0.43,-1.2,16
70659.796,1243,316,1.79,-2.4,16
70659.796,989,316.26,0.63,-2.4,16
70659.816,1743,318.05,3.1,1.2,16
70659.816,1782,318.06,3.93,-2.4,16
70659.858,1673,323.47,2.54,-2.4,16
70659.878,885,325.87,0.51,2.4,16
70659.92,922,331.34,0.55,1.2,16
70659.941,535,333.54,0.01,-2.4,16
70659.963,1473,335.98,2.73,1.2,16
70659.984,1430,338.97,1.01,-1.2,16
70659.984,290,338.96,0.2,2.4,16
70659.984,1872,338.26,2.44,-2.4,16
70659.995,1487,339.9,18.98,10.6,16
70660.004,455,341.16,-0.83,-2.4,16
70660.025,2921,344.06,1.12,-1.2,16
70660.025,1864,344.06,1.74,2.4,16
70660.025,4680,344.06,1.1,-1.2,16
70660.046,2313,345.89,1.25,1.2,16
70660.067,2891,348.39,0.36,-2.4,16
70660.109,1913,353.43,-0.87,-3.6,16
70660.13,4421,355.95,-0.31,1.2,16
70660.13,4795,355.95,-0.46,1.2,16
70660.13,3983,356.29,-0.5,2.4,16
70660.13,1271,355.95,0.34,-2.4,16
70660.13,2260,356.68,0.84,-2.4,16
70660.14,112,356.32,7.36,2.4,16
70660.151,2239,358.49,0.83,-1.2,16
70660.151,2280,359.19,1.82,2.4,16
70660.172,2255,1.72,3.88,1.2,16
70660.213,315,6.06,-0.52,1.2,16
70660.235,4704,8.59,0.38,1.2,16
70660.235,362,9.03,-0.94,-2.4,16
70660.256,2433,11.56,3.72,-2.4,16
70660.297,4311,16.18,2.58,-2.4,16
70660.297,2395,16.92,3.78,1.2,16
70660.319,522,19.44,0.95,-2.4,16
70660.339,2224,21.6,2.33,1.2,16
70660.36,112,24.21,0.37,2.4,16
70660.371,1244,25.43,27.97,8.8,16
70660.381,2994,26.36,2.82,-1.2,16
70660.381,3324,26.74,3.97,-1.2,16
70660.403,572,29.56,1.67,-1.2,16
70660.508,415,42.16,1.39,1.2,16
70660.508,913,42.22,-0.03,-2.4,16
70660.528,2091,44.05,0.95,1.2,16
70660.549,2811,46.62,4.51,2.4,16
70660.57,2511,49.87,2.54,2.4,16
70660.57,2383,49.15,0.57,1.2,16
70660.592,491,52.42,0.49,2.4,16
70660.612,970,54.26,1.79,1.2,16
70660.633,529,57.21,2.04,-7.2,16
70660.666,112,60.11,11.1,1.2,16
70662.374,982,268.13,4.26,1.2,17
70662.395,1022,270.34,4.83,-1.2,17
70662.458,782,277.92,3.54,1.2,17
70662.499,793,283.99,5.12,-1.2,17
70662.521,754,285.48,3.06,1.2,17
70662.521,1024,286.21,5.56,2.4,17
70662.553,809,288.05,6.65,1.2,17
70662.583,983,293.06,2.37,-2.4,17
70662.583,1084,293.8,4.45,1.2,17
70662.626,1080,298.24,2.33,1.2,17
70662.646,1581,301.36,3.34,-1.2,17
70662.667,1583,303.87,2.94,1.2,17
70662.688,250,306.35,0.3,1.2,17
70662.731,994,315.14,0.51,1.2,17
70662.731,3663,310.58,1.33,-2.4,17
70662.751,1191,313.52,1.25,2.4,17
70662.751,3614,313.09,0.64,2.4,17
70662.773,1765,316.57,4.04,1.2,17
70662.773,1781,317.77,4.73,1.2,17
70662.815,1149,321.34,1.79,-2.4,17
70662.836,1112,323.15,1.95,-1.2,17
70662.836,2033,323.56,3.04,-1.2,17
70662.836,1439,323.16,2.33,-2.4,17
70662.856,2049,325.68,3.23,1.2,17
70662.877,243,328.18,-0.39,1.2,17
70662.877,1241,328.53,2.45,1.2,17
70662.898,915,330.96,0.37,2.4,17
70662.898,162,331.43,-1.18,1.2,17
70662.898,1812,330.71,3.15,-2.4,17
70662.941,1750,336.53,1.83,-1.2,17
70662.941,1485,336.53,2.24,-2.4,17
70662.961,1484,338.35,1.53,1.2,17
70662.972,1774,340.25,18.12,10.6,17
70662.983,2303,344.47,1.74,-1.2,17
70663.003,2931,344.17,1.15,-1.2,17
70663.025,3801,346.69,1.43,-1.2,17
70663.025,2303,345.99,1.37,1.2,17
70663.046,3385,349.21,-0.12,-1.2,17
70663.046,3833,349.22,0.72,1.2,17
70663.066,2896,351.04,0.7,1.2,17
70663.108,1271,356.42,0.33,-1.2,17
70663.108,4793,356.07,-0.43,1.2,17
70663.108,2181,356.77,0.19,2.4,17
70663.15,2298,3.17,4.35,-1.2,17
70663.214,363,9.03,-1.05,-2.4,17
70663.214,1235,9.4,0.02,2.4,17
70663.255,4293,14.01,2.98,1.2,17
70663.28,4351,16.3,2.53,-2.4,17
70663.297,2107,18.84,4.25,1.2,17
70663.297,2421,18.85,3.89,2.4,17
70663.359,3305,26.66,3.75,-1.2,17
70663.359,250,26.44,0.5,-1.2,17
70663.38,2994,28.97,2.42,1.2,17
70663.38,589,29.44,2.29,2.4,17
70663.423,3437,34.06,4.45,-2.4,17
70663.443,3485,36.59,4.28,1.2,17
70663.467,2915,39.12,4.29,1.2,17
70663.486,2093,43.7,1.12,2.4,17
70663.507,2152,44.5,1.39,-1.2,17
70663.548,513,49.97,1.56,-1.2,17
70663.548,473,49.45,-0.06,1.2,17
70663.548,2383,49.26,1.63,-1.2,17
70663.59,2524,54.34,2.61,1.2,17
70663.612,2134,56.9,3.04,-1.2,17
70663.653,523,62.31,2.33,2.4,17
70663.665,2655,63.63,11.69,1.7,17
70663.695,912,67.83,2.37,-1.2,17
70665.375,974,271.11,4.39,-1.2,18
70665.375,1016,272.15,4.99,1.2,18
70665.375,1304,270.41,5.22,1.2,18
70665.477,1022,284.34,6.11,-2.4,18
70665.52,1023,289.62,3.69,1.2,18
70665.54,1063,291.41,4.1,-1.2,18
70665.561,973,293.43,2.54,2.4,18
70665.573,1327,294.49,25.74,7,18
70665.604,1571,298.56,2.93,1.2,18
70665.604,1091,298.15,1.78,-1.2,18
70665.604,283,300.82,0.63,1.2,18
70665.625,1564,301.38,2.67,-1.2,18
70665.625,1093,300.67,1.84,1.2,18
70665.646,1166,303.9,0.76,1.2,18
70665.668,3676,306.09,1.66,-2.4,18
70665.688,1232,308.81,1.07,-1.2,18
70665.709,3605,310.97,0.62,-2.4,18
70665.733,1221,313.14,1.7,1.2,18
70665.733,980,313.84,0.42,1.2,18
70665.75,1244,315.7,1.8,1.2,18
70665.75,1742,315.66,3.58,1.2,18
70665.75,1784,316.09,3.84,-2.4,18
70665.772,1752,318.87,2.62,-2.4,18
70665.855,1200,328.21,2.26,-2.4,18
70665.877,183,331.45,-0.64,1.2,18
70665.897,1432,333.51,3.65,3.6,18
70665.908,1824,334.87,22.53,10.6,18
70665.919,1432,335.8,1.48,2.4,18
70665.94,1442,338.35,1.31,-1.2,18
70665.961,1847,340.95,5.11,7.2,18
70665.992,1540,344.88,14.07,3.5,18
70666.003,3831,346.73,1.46,1.2,18
70666.003,464,346.02,-0.27,1.2,18
70666.003,2302,346.03,1.36,1.2,18
70666.023,1855,348.55,-0.35,-2.4,18
70666.065,102,354.32,-0.83,-1.2,18
70666.065,151,354.14,-1.08,2.4,18
70666.085,1269,356.48,0.34,-1.2,18
70666.085,2250,356.85,0.58,-1.2,18
70666.085,4796,356.14,-0.43,1.2,18
70666.097,1834,358.03,21.14,10.6,18
70666.106,2224,359.39,1.37,-1.2,18
70666.106,2279,359.2,2.49,2.4,18
70666.128,2261,1.19,2.62,-1.2,18
70666.128,330,1.57,-0.46,1.2,18
70666.128,2282,1.21,4.54,-2.4,18
70666.139,1554,2.83,29.58,10.6,18
70666.149,2123,3.7,2.01,1.2,18
70666.191,360,9.46,-1.08,-1.2,18
70666.212,2058,11.8,2.21,3.6,18
70666.212,4303,11.29,2.84,3.6,18
70666.212,3784,12.01,4.04,8.4,18
70666.233,4324,13.82,2.95,1.2,18
70666.233,4264,13.81,2.85,-3.6,18
70666.295,2124,21.59,1.88,-7.2,18
70666.338,4901,26.49,3.81,-2.4,18
70666.359,3002,29,2.64,1.2,18
70666.38,3410,31.56,3.27,-1.2,18
70666.39,2646,31.58,9.37,3.6,18
70666.4,3432,34.44,4.35,1.2,18
70666.443,2610,39.49,2.12,2.4,18
70666.464,2092,42.44,0.87,-1.2,18
70666.464,450,42.06,0.41,-1.2,18
70666.485,425,44.28,0.94,1.2,18
70666.485,142,45,1.24,-2.4,18
70666.485,3441,44.63,5.15,-1.2,18
70666.526,504,49.78,0.33,-2.4,18
70666.547,528,53.3,2.36,-1.2,18
70666.589,512,57.01,2.06,1.2,18
70666.589,194,57.35,0.02,-2.4,18
70666.589,2142,57.02,2.53,-2.4,18
70666.61,1128,59.95,2.28,1.2,18
70666.664,112,65.39,7.45,-1.2,18
70666.673,465,67.91,4.09,2.4,18
70666.673,3062,67.91,2.42,-18.1,18
70668.351,981,270.75,4.82,2.4,19
70668.351,1304,270.5,5.51,1.2,19
70668.393,411,276.64,0.16,-1.2,19
70668.416,781,280.14,3.98,-1.2,19
70668.435,752,280.6,3.39,1.2,19
70668.435,779,281.84,4.65,1.2,19
70668.477,1034,286.13,5.36,2.4,19
70668.498,1051,288.89,4.26,-1.2,19
70668.54,962,293.46,2.16,2.4,19
70668.54,303,295.36,1.2,-1.2,19
70668.56,1082,295.77,3.94,2.4,19
70668.603,1083,301.49,1.66,-2.4,19
70668.624,739,304,-0.08,-1.2,19
70668.624,1139,304,1.13,2.4,19
70668.644,1638,305.9,1.7,1.2,19
70668.644,1159,305.78,0.34,1.2,19
70668.686,963,312.78,-0.06,1.2,19
70668.686,1684,310.69,0.07,1.2,19
70668.686,3655,310.7,0.97,1.2,19
70668.708,1750,315.22,3.56,-2.4,19
70668.729,983,316.18,0.54,2.4,19
70668.77,1899,320.74,2.25,-1.2,19
70668.791,1130,323.97,1.55,1.2,19
70668.813,1663,325.82,2.78,1.2,19
70668.813,880,326.49,0.41,-2.4,19
70668.854,920,330.95,0.55,1.2,19
70668.854,1820,331.21,3.39,-1.2,19
70668.875,534,334.08,-0.3,-1.2,19
70668.918,289,339.18,-0.6,-1.2,19
70668.918,1444,339.19,0.62,-1.2,19
70668.939,1470,341.33,0.18,2.4,19
70668.939,2140,341.04,4.91,8.4,19
70668.959,144,343.89,1.71,-1.2,19
70668.98,2919,346.8,0.93,1.2,19
70668.98,2321,346.1,1.58,1.2,19
70668.98,1541,346.79,-0.34,2.4,19
70668.991,1266,347.68,10.96,5.3,19
70669.002,2871,348.61,0.12,-1.2,19
70669.043,3724,353.64,-0.48,-1.2,19
70669.054,2600,353.68,8.72,12,19
70669.064,4790,356.18,-0.33,1.2,19
70669.064,108,356.18,-1.14,1.2,19
70669.106,2234,1.47,2.5,2.4,19
70669.106,2204,1.23,1.81,1.2,19
70669.127,1560,4.27,-0.18,-8.4,19
70669.127,2320,4.07,4.82,2.4,19
70669.179,2209,9.23,9.31,7.2,19
70669.19,461,11.35,0.74,-1.2,19
70669.253,3310,19.4,2.64,2.4,19
70669.276,2104,21.46,2.17,2.4,19
70669.276,2124,21.47,1.77,-7.2,19
70669.284,2114,21.72,9.68,2.4,19
70669.295,1983,23.99,1.41,1.2,19
70669.295,3264,24.73,3.69,1.2,19
70669.295,3304,25.09,3.81,-1.2,19
70669.316,3381,26.91,4.37,-2.4,19
70669.337,3001,29.05,2.83,2.4,19
70669.379,3443,34.13,4.14,1.2,19
70669.442,914,42.19,-0.08,-2.4,19
70669.462,2173,44.66,1.39,-1.2,19
70669.462,431,44.27,0.7,2.4,19
70669.462,3441,45,5.23,-2.4,19
70669.505,512,50.08,1.71,-1.2,19
70669.505,474,49.36,-0.17,1.2,19
70669.546,515,57.42,2.01,2.4,19
70669.609,3859,62.48,6.49,1.2,19
70671.308,1000,268.07,4.86,-2.4,20
70671.392,402,278.14,-0.16,-1.2,20
70671.415,753,280.65,3.33,-2.4,20
70671.455,1024,286.22,5.34,2.4,20
70671.455,802,286.44,5.34,3.6,20
70671.478,772,288.96,3.23,1.2,20
70671.497,241,290.77,2.02,1.2,20
70671.518,992,293.29,2.34,1.2,20
70671.518,952,294,2.08,-2.4,20
70671.518,300,293.3,1.14,1.2,20
70671.601,1612,303.4,3.8,-1.2,20
70671.623,1630,305.88,1.57,1.2,20
70671.623,3706,306.51,1.4,-1.2,20
70671.623,1145,305.87,0.08,1.2,20
70671.643,3682,308.98,1.31,1.2,20
70671.707,989,315.8,0.66,1.2,20
70671.707,1213,316.19,0.91,1.2,20
70671.727,1721,318.31,1.94,1.2,20
70671.727,1792,319.15,4.3,2.4,20
70671.749,1154,320.83,1.61,-2.4,20
70671.769,1135,323.34,2.55,1.2,20
70671.769,1423,324.05,2.17,-1.2,20
70671.801,2788,327.23,15.65,10.6,20
70671.811,1192,329.07,0.6,-2.4,20
70671.832,1793,333.5,2.6,1.2,20
